transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,attack_id,scenario_id,simulation_segment,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_41e2b8d02da1,79.32,0.6527,13,0,4,28,5,1,1,1880.0,0.0253,146.24,976.0,0.0666,0.0119,0.3341,0.0022,1425.0,1.0,0,,,,,atypical_benign,0,4,3,1,0,5,5,0,3,0
txn_8a8dfca1103d,84.63,0.135,23,0,4,28,5,1,4,1880.0,0.0253,146.24,3952.0,0.0039,0.0064,0.2464,0.0022,1425.0,1.0,0,,,,,routine_benign,2,6,4,1,0,2,2,2,1,0
txn_3aa9821a5317,44.12,0.161,6,0,4,28,5,1,2,2806.0,0.0643,266.25,2258.0,0.0111,0.0087,0.0514,0.0818,609.0,0.0,0,,,,,routine_benign,4,4,4,1,0,1,1,4,0,0
txn_4fd6e58e7bec,26.95,0.267,10,0,4,28,5,1,1,2806.0,0.0643,266.25,2538.0,0.0221,0.0123,0.1388,0.0818,609.0,0.0,0,,,,,routine_benign,0,8,4,1,0,5,5,3,1,0
txn_07f143219e24,150.78,0.1463,8,0,4,27,5,1,2,2806.0,0.0643,266.25,2954.0,0.0315,0.0076,0.2489,0.0818,609.0,0.0,0,,,,,routine_benign,3,4,1,1,0,5,5,1,3,0
txn_a5871b53dcdd,17.49,0.6273,19,0,4,27,5,1,3,2806.0,0.0643,266.25,2201.0,0.0634,0.0044,0.3483,0.0818,609.0,0.0,0,,,,,atypical_benign,0,8,4,1,0,4,4,6,0,0
txn_2ce943aaea98,33.76,0.1671,11,0,4,27,5,1,4,2008.0,0.057,173.83,3960.0,0.0291,0.0043,0.14,0.0818,609.0,0.0,0,,,,,routine_benign,0,4,1,1,0,3,3,4,1,0
txn_539a70229451,17.79,0.2811,23,1,4,27,5,1,3,2008.0,0.057,173.83,4424.0,0.0212,0.0049,0.2499,0.1306,985.0,1.0,0,,,,,atypical_benign,4,4,4,1,0,1,5,6,0,0
txn_eae9f8af9687,12.2,0.3534,0,0,4,28,5,1,5,2008.0,0.057,173.83,712.0,0.0686,0.0107,0.2338,0.1306,985.0,1.0,0,,,,,routine_benign,3,4,3,1,0,4,4,5,2,0
txn_89bc9603849b,80.28,0.2764,0,0,4,28,5,1,2,2008.0,0.057,173.83,427.0,0.0554,0.0089,0.0718,0.1306,985.0,1.0,0,,,,,atypical_benign,3,4,1,1,0,5,5,5,0,0
txn_9b9dfa388423,14.3,0.2284,12,0,4,28,5,1,4,318.0,0.0476,36.71,4063.0,0.0643,0.0136,0.0121,0.1306,985.0,1.0,0,,,,,routine_benign,3,8,1,1,0,5,5,5,3,0
txn_38be11ed8900,27.34,0.3171,19,0,4,28,5,1,5,318.0,0.0476,36.71,2814.0,0.0449,0.0034,0.1579,0.1306,985.0,1.0,0,,,,,routine_benign,2,4,4,1,0,4,4,0,1,0
txn_fd106d46b8d2,23.62,0.1271,23,0,4,28,5,1,4,318.0,0.0476,36.71,2885.0,0.0702,0.0123,0.3066,0.1489,212.0,1.0,0,,,,,routine_benign,3,6,1,1,0,0,0,1,1,0
txn_09544c9d4934,15.09,0.0246,13,0,4,28,5,1,5,318.0,0.0476,36.71,214.0,0.0285,0.0009,0.2845,0.1489,212.0,1.0,0,,,,,routine_benign,4,4,3,1,0,3,3,6,3,0
txn_9a6ceb74025a,106.62,0.1548,19,0,4,28,5,1,2,644.0,0.0009,183.44,424.0,0.0799,0.0047,0.1834,0.1489,212.0,1.0,0,,,,,routine_benign,1,6,3,1,0,5,5,3,3,0
txn_e034b0242207,7.31,0.1019,22,0,4,28,5,1,2,644.0,0.0009,183.44,2402.0,0.0095,0.0084,0.086,0.1489,212.0,1.0,0,,,,,routine_benign,0,4,1,1,0,1,1,6,3,0
txn_80062e54f0c1,43.96,0.0649,7,0,4,28,5,1,2,644.0,0.0009,183.44,3232.0,0.0626,0.0079,0.0436,0.1489,212.0,1.0,0,,,,,routine_benign,0,6,4,1,0,2,2,1,0,0
txn_71d8cef13985,40.96,0.2471,6,0,4,28,5,1,3,644.0,0.0009,183.44,3990.0,0.0719,0.0017,0.2548,0.1962,252.0,1.0,0,,,,,routine_benign,1,10,4,1,0,3,3,6,3,0
txn_ee806e58bbfd,23.15,0.2678,22,0,4,28,5,1,2,1135.0,0.0079,268.93,976.0,0.0666,0.0119,0.3341,0.1962,252.0,1.0,0,,,,,routine_benign,0,4,4,1,0,3,3,0,1,0
txn_5ffb32f1e75a,9.89,0.12,13,0,4,28,5,1,2,1135.0,0.0079,268.93,3952.0,0.0039,0.0064,0.2464,0.1962,252.0,1.0,0,,,,,routine_benign,3,4,1,1,0,3,3,6,1,0
txn_f672dffe6e74,17.32,0.3128,3,0,4,28,5,1,4,1135.0,0.0079,268.93,2258.0,0.0111,0.0087,0.0514,0.1962,252.0,1.0,0,,,,,routine_benign,0,10,4,1,0,3,3,4,2,0
txn_a5e9da92907f,27.93,0.2383,20,0,4,28,5,1,2,1135.0,0.0079,268.93,2538.0,0.0221,0.0123,0.1388,0.1962,252.0,1.0,0,,,,,routine_benign,0,6,1,1,0,3,3,6,1,0
txn_07ccd96d665e,18.59,0.238,8,0,4,27,5,1,3,2248.0,0.0799,41.35,2954.0,0.0315,0.0076,0.2489,0.2358,685.0,1.0,0,,,,,routine_benign,4,10,1,1,0,3,3,6,2,0
txn_755fa4c1a292,54.57,0.129,3,0,4,27,5,1,5,2248.0,0.0799,41.35,2201.0,0.0634,0.0044,0.3483,0.2358,685.0,1.0,0,,,,,routine_benign,4,4,3,1,0,1,1,1,3,0
txn_e76545f633c0,90.53,0.1792,18,0,4,27,5,1,3,2248.0,0.0799,41.35,3960.0,0.0291,0.0043,0.14,0.2358,685.0,1.0,0,,,,,routine_benign,1,6,4,1,0,2,2,2,0,0
txn_e950139a9d1c,24.69,0.3154,14,0,4,27,5,1,2,2248.0,0.0799,41.35,4424.0,0.0212,0.0049,0.2499,0.2358,685.0,1.0,0,,,,,routine_benign,3,10,1,1,0,1,1,0,3,0
txn_d792c19edc8d,36.21,0.293,9,0,4,28,5,1,4,374.0,0.0712,73.78,712.0,0.0686,0.0107,0.2338,0.2358,685.0,1.0,0,,,,,routine_benign,3,4,4,1,0,3,3,0,3,0
txn_9ad59e99be08,212.14,0.2451,0,0,4,28,5,1,1,374.0,0.0712,73.78,427.0,0.0554,0.0089,0.0718,0.1211,1394.0,0.0,0,,,,,atypical_benign,2,6,1,1,0,3,3,6,2,0
txn_749191e72c65,66.75,0.0785,19,0,4,28,5,1,3,374.0,0.0712,73.78,4063.0,0.0643,0.0136,0.0121,0.1211,1394.0,0.0,0,,,,,routine_benign,3,6,3,1,0,3,3,5,3,0
txn_c0f64ab8f665,36.53,0.0829,15,0,4,28,5,1,2,374.0,0.0712,73.78,2814.0,0.0449,0.0034,0.1579,0.1211,1394.0,0.0,0,,,,,routine_benign,3,8,4,1,0,5,5,5,0,0
txn_2216cc698ac0,25.83,0.2225,20,0,4,28,5,1,3,1576.0,0.0483,222.07,2885.0,0.0702,0.0123,0.3066,0.1211,1394.0,0.0,0,,,,,routine_benign,0,6,3,1,0,5,5,1,1,0
txn_e9cb9aa979bf,28.97,0.0351,1,0,4,28,5,1,3,1576.0,0.0483,222.07,214.0,0.0285,0.0009,0.2845,0.1211,1394.0,0.0,0,,,,,routine_benign,3,10,4,1,0,4,4,5,3,0
txn_b0a1c5c081e5,34.64,0.351,7,0,4,28,5,1,3,1576.0,0.0483,222.07,424.0,0.0799,0.0047,0.1834,0.0039,443.0,0.0,0,,,,,routine_benign,3,4,4,1,0,1,1,2,3,0
txn_4b3154cc7f8e,23.66,0.1325,21,0,4,28,5,1,1,1576.0,0.0483,222.07,2402.0,0.0095,0.0084,0.086,0.0039,443.0,0.0,0,,,,,routine_benign,0,4,3,1,0,0,0,0,2,0
txn_06002550dcb4,46.6,0.3032,7,0,4,28,5,1,1,2813.0,0.0023,107.46,3232.0,0.0626,0.0079,0.0436,0.0039,443.0,0.0,0,,,,,routine_benign,1,8,4,1,0,2,2,3,2,0
txn_a38c6a6e5c61,40.56,0.2194,7,0,4,28,5,1,4,2813.0,0.0023,107.46,3990.0,0.0719,0.0017,0.2548,0.0039,443.0,0.0,0,,,,,routine_benign,3,8,1,1,0,1,1,4,0,0
txn_8c065a432bab,35.38,0.3562,7,0,4,28,5,1,4,2813.0,0.0023,107.46,976.0,0.0666,0.0119,0.3341,0.0039,443.0,0.0,0,,,,,routine_benign,1,4,4,1,0,4,4,0,2,0
txn_3be7401133a2,37.37,0.1497,12,0,4,28,5,1,4,2813.0,0.0023,107.46,3952.0,0.0039,0.0064,0.2464,0.0871,145.0,1.0,0,,,,,routine_benign,4,4,1,1,0,1,1,4,3,0
txn_c48b14e7b6f8,26.98,0.1644,23,0,4,28,5,1,3,1797.0,0.043,128.79,2258.0,0.0111,0.0087,0.0514,0.0871,145.0,1.0,0,,,,,routine_benign,1,6,4,1,0,1,1,5,0,0
txn_cc38b4bb77ec,18.23,0.1714,15,0,4,28,5,1,3,1797.0,0.043,128.79,2538.0,0.0221,0.0123,0.1388,0.0871,145.0,1.0,0,,,,,routine_benign,1,8,1,1,0,5,5,1,0,0
txn_f0449b109d84,69.41,0.233,15,0,4,27,5,1,3,1797.0,0.043,128.79,2954.0,0.0315,0.0076,0.2489,0.0871,145.0,1.0,0,,,,,routine_benign,1,4,3,1,0,5,5,2,0,0
txn_ce1519a6d979,126.91,0.5364,2,0,4,27,5,1,4,1797.0,0.043,128.79,2201.0,0.0634,0.0044,0.3483,0.0871,145.0,1.0,0,,,,,atypical_benign,4,6,1,1,0,2,2,4,2,0
txn_70126999b55f,27.03,0.2656,0,0,4,27,5,1,2,2930.0,0.0143,201.84,3960.0,0.0291,0.0043,0.14,0.0406,383.0,0.0,0,,,,,routine_benign,1,4,4,1,0,4,4,5,2,0
txn_63a14ca346bb,36.97,0.2478,11,0,4,27,5,1,3,2930.0,0.0143,201.84,4424.0,0.0212,0.0049,0.2499,0.0406,383.0,0.0,0,,,,,routine_benign,4,4,1,1,0,2,2,5,1,0
txn_c319d744b191,14.0,0.2682,3,0,4,28,5,1,4,2930.0,0.0143,201.84,712.0,0.0686,0.0107,0.2338,0.0406,383.0,0.0,0,,,,,routine_benign,4,8,3,1,0,1,1,3,3,0
txn_499abb13dae4,27.81,0.2286,17,0,4,28,5,1,4,2930.0,0.0143,201.84,427.0,0.0554,0.0089,0.0718,0.0406,383.0,0.0,0,,,,,routine_benign,1,8,1,1,0,2,2,1,2,0
txn_0fa1cb476f0a,59.22,0.1916,19,0,4,28,5,1,3,2088.0,0.049,102.71,4063.0,0.0643,0.0136,0.0121,0.0406,383.0,0.0,0,,,,,routine_benign,0,10,4,1,0,5,5,2,3,0
txn_f7a1e2392280,77.62,0.1575,22,0,4,28,5,1,3,2088.0,0.049,102.71,2814.0,0.0449,0.0034,0.1579,0.2166,999.0,0.0,0,,,,,routine_benign,3,6,1,1,0,1,1,5,2,0
txn_b12cad9e92d6,38.35,0.2874,10,0,4,28,5,1,5,2088.0,0.049,102.71,2885.0,0.0702,0.0123,0.3066,0.2166,999.0,0.0,0,,,,,routine_benign,4,4,3,1,0,1,1,3,1,0
txn_b870cd291f70,27.03,0.2478,13,0,4,28,5,1,6,2088.0,0.049,102.71,214.0,0.0285,0.0009,0.2845,0.2166,999.0,0.0,0,,,,,routine_benign,3,8,3,1,0,4,4,3,1,0
txn_b51f05502f6d,22.43,0.2182,8,0,4,28,5,1,3,2095.0,0.0254,46.57,424.0,0.0799,0.0047,0.1834,0.2166,999.0,0.0,0,,,,,routine_benign,3,8,4,1,0,4,4,2,3,0
txn_f590d36078b0,38.84,0.0237,12,0,4,28,5,1,2,2095.0,0.0254,46.57,2402.0,0.0095,0.0084,0.086,0.2166,999.0,0.0,0,,,,,routine_benign,1,4,3,1,0,2,2,0,3,0
txn_fed63e06058e,20.28,0.4714,0,0,4,28,5,1,1,2095.0,0.0254,46.57,3232.0,0.0626,0.0079,0.0436,0.1424,131.0,1.0,0,,,,,atypical_benign,1,6,1,1,0,2,2,2,0,0
txn_4e8a313120a1,61.87,0.1679,4,0,4,28,5,1,4,2095.0,0.0254,46.57,3990.0,0.0719,0.0017,0.2548,0.1424,131.0,1.0,0,,,,,routine_benign,4,4,1,1,0,4,4,6,0,0
txn_7af254e2734b,16.42,0.3291,17,0,4,28,5,1,5,871.0,0.0487,141.46,976.0,0.0666,0.0119,0.3341,0.1424,131.0,1.0,0,,,,,routine_benign,2,8,4,1,0,1,1,3,2,0
txn_83607782d594,52.07,0.0631,15,0,4,28,5,1,2,871.0,0.0487,141.46,3952.0,0.0039,0.0064,0.2464,0.1424,131.0,1.0,0,,,,,routine_benign,3,10,1,1,0,1,1,1,1,0
txn_f83401430af4,15.56,0.3099,1,0,4,28,5,1,3,871.0,0.0487,141.46,2258.0,0.0111,0.0087,0.0514,0.1424,131.0,1.0,0,,,,,routine_benign,1,10,1,1,0,3,3,6,0,0
txn_4f46a94ea75a,14.24,0.3431,22,0,4,28,5,1,2,871.0,0.0487,141.46,2538.0,0.0221,0.0123,0.1388,0.0684,313.0,1.0,0,,,,,routine_benign,3,6,4,1,0,5,5,2,0,0
txn_86c7f36426b6,53.57,0.2071,2,0,4,27,5,1,5,2958.0,0.0203,143.19,2954.0,0.0315,0.0076,0.2489,0.0684,313.0,1.0,0,,,,,routine_benign,3,8,4,1,0,4,4,3,3,0
txn_44f8befa2da8,51.16,0.1236,11,0,4,27,5,1,3,2958.0,0.0203,143.19,2201.0,0.0634,0.0044,0.3483,0.0684,313.0,1.0,0,,,,,routine_benign,1,8,4,1,0,4,4,3,1,0
txn_442680f74427,10.51,0.1575,8,0,4,27,5,1,3,2958.0,0.0203,143.19,3960.0,0.0291,0.0043,0.14,0.0684,313.0,1.0,0,,,,,routine_benign,0,10,1,1,0,3,3,3,0,0
txn_88d9382813f9,18.62,0.1024,14,0,4,27,5,1,4,2958.0,0.0203,143.19,4424.0,0.0212,0.0049,0.2499,0.0684,313.0,1.0,0,,,,,routine_benign,4,4,4,1,0,4,4,0,3,0
txn_739adf49b9b2,59.7,0.3132,0,0,4,28,5,1,5,736.0,0.0691,126.09,712.0,0.0686,0.0107,0.2338,0.0492,1152.0,0.0,0,,,,,routine_benign,2,4,3,1,0,1,1,2,0,0
txn_6e6f2b70302b,7.49,0.2457,18,0,4,28,5,1,5,736.0,0.0691,126.09,427.0,0.0554,0.0089,0.0718,0.0492,1152.0,0.0,0,,,,,routine_benign,1,6,3,1,0,0,0,3,0,0
txn_bb9e3d0cf919,48.12,0.3221,3,0,4,28,5,1,3,736.0,0.0691,126.09,4063.0,0.0643,0.0136,0.0121,0.0492,1152.0,0.0,0,,,,,routine_benign,1,4,1,1,0,0,0,0,2,0
txn_24ac38e3b8ff,25.32,0.3257,15,0,4,28,5,1,5,736.0,0.0691,126.09,2814.0,0.0449,0.0034,0.1579,0.0492,1152.0,0.0,0,,,,,routine_benign,4,6,4,1,0,4,4,4,3,0
txn_f8482102046b,27.25,0.3056,18,0,4,28,5,1,3,634.0,0.0015,254.99,2885.0,0.0702,0.0123,0.3066,0.0492,1152.0,0.0,0,,,,,routine_benign,1,4,1,1,0,0,0,1,2,0
txn_acaadbea3587,31.5,0.2465,19,0,4,28,5,1,2,634.0,0.0015,254.99,214.0,0.0285,0.0009,0.2845,0.1686,394.0,1.0,0,,,,,atypical_benign,2,10,3,1,0,2,2,2,1,0
txn_26811f8d1912,21.33,0.0431,2,0,4,28,5,1,2,634.0,0.0015,254.99,424.0,0.0799,0.0047,0.1834,0.1686,394.0,1.0,0,,,,,routine_benign,3,6,4,1,0,5,5,1,1,0
txn_42f9fd62cdea,58.58,0.1817,11,0,4,28,5,1,4,634.0,0.0015,254.99,2402.0,0.0095,0.0084,0.086,0.1686,394.0,1.0,0,,,,,routine_benign,2,8,4,1,0,1,1,4,1,0
txn_8dc7524503b6,122.27,0.429,0,0,4,28,5,1,2,1672.0,0.0414,59.11,3232.0,0.0626,0.0079,0.0436,0.1686,394.0,1.0,0,,,,,atypical_benign,4,10,3,1,1,0,0,2,0,2
txn_9cd885675084,20.36,0.3212,20,0,4,28,5,1,3,1672.0,0.0414,59.11,3990.0,0.0719,0.0017,0.2548,0.1686,394.0,1.0,0,,,,,routine_benign,1,4,1,1,0,0,0,0,2,0
txn_f474f7856e47,33.64,0.4874,7,0,4,28,5,1,4,1672.0,0.0414,59.11,976.0,0.0666,0.0119,0.3341,0.0217,1376.0,1.0,0,,,,,atypical_benign,1,10,1,1,0,4,4,5,3,0
txn_ab9bf2515280,63.45,0.3311,22,0,4,28,5,1,2,1672.0,0.0414,59.11,3952.0,0.0039,0.0064,0.2464,0.0217,1376.0,1.0,0,,,,,routine_benign,1,4,4,1,0,0,0,1,3,0
txn_92cd428035f8,94.19,0.1753,16,0,4,28,5,1,4,1931.0,0.0331,139.27,2258.0,0.0111,0.0087,0.0514,0.0217,1376.0,1.0,0,,,,,routine_benign,2,6,3,1,0,4,4,0,3,0
txn_c5e13e740b45,66.94,0.1625,6,1,4,28,5,1,2,1931.0,0.0331,139.27,2538.0,0.0221,0.0123,0.1388,0.0217,1376.0,1.0,0,,,,,atypical_benign,1,6,4,1,0,0,2,2,0,0
txn_82e1663679d0,320.56,0.5478,8,0,4,27,5,1,4,1931.0,0.0331,139.27,2954.0,0.0315,0.0076,0.2489,0.0217,1376.0,1.0,0,,,,,atypical_benign,2,6,3,1,1,5,5,1,0,1
txn_fa03703d0653,34.48,0.1186,4,0,4,27,5,1,2,1931.0,0.0331,139.27,2201.0,0.0634,0.0044,0.3483,0.1057,373.0,1.0,0,,,,,routine_benign,1,10,3,1,0,3,3,3,0,0
txn_0c5b3d0bce97,15.72,0.3399,3,0,4,27,5,1,2,331.0,0.0701,106.32,3960.0,0.0291,0.0043,0.14,0.1057,373.0,1.0,0,,,,,routine_benign,3,4,3,1,0,2,2,3,1,0
txn_9a40d53a7096,5.82,0.2622,15,0,4,27,5,1,3,331.0,0.0701,106.32,4424.0,0.0212,0.0049,0.2499,0.1057,373.0,1.0,0,,,,,routine_benign,3,4,4,1,0,0,0,2,1,0
txn_1d8e3bca373d,9.35,0.0553,12,0,4,28,5,1,5,331.0,0.0701,106.32,712.0,0.0686,0.0107,0.2338,0.1057,373.0,1.0,0,,,,,routine_benign,0,6,1,1,0,5,5,5,3,0
txn_4ed080aab847,24.06,0.2866,5,0,4,28,5,1,2,331.0,0.0701,106.32,427.0,0.0554,0.0089,0.0718,0.1057,373.0,1.0,0,,,,,routine_benign,4,10,4,1,0,1,1,6,3,0
txn_ea811189fcb4,17.59,0.2419,12,0,4,28,5,1,2,2632.0,0.038,222.8,4063.0,0.0643,0.0136,0.0121,0.1099,1000.0,1.0,0,,,,,routine_benign,0,4,4,1,0,5,5,0,1,0
txn_5e91e5a6a241,203.11,0.4077,23,1,4,28,5,1,2,2632.0,0.038,222.8,2814.0,0.0449,0.0034,0.1579,0.1099,1000.0,1.0,0,,,,,atypical_benign,2,4,1,1,0,5,3,2,2,0
txn_6cb97d6610ea,46.77,0.0269,13,0,4,28,5,1,4,2632.0,0.038,222.8,2885.0,0.0702,0.0123,0.3066,0.1099,1000.0,1.0,0,,,,,routine_benign,0,4,3,1,0,2,2,2,2,0
txn_46c05a977846,20.19,0.1879,9,0,4,28,5,1,1,2632.0,0.038,222.8,214.0,0.0285,0.0009,0.2845,0.1099,1000.0,1.0,0,,,,,routine_benign,3,10,1,1,0,5,5,6,0,0
txn_d5ab1ca6a3d5,46.38,0.1846,20,0,4,28,5,1,5,2705.0,0.0689,235.56,424.0,0.0799,0.0047,0.1834,0.1099,1000.0,1.0,0,,,,,routine_benign,1,10,1,1,0,1,1,1,0,0
txn_0cd6ea4bf458,13.91,0.2969,3,0,4,28,5,1,3,2705.0,0.0689,235.56,2402.0,0.0095,0.0084,0.086,0.1752,430.0,0.0,0,,,,,routine_benign,0,8,4,1,0,3,3,1,1,0
txn_2dadd761c752,15.13,0.1303,20,0,4,28,5,1,3,2705.0,0.0689,235.56,3232.0,0.0626,0.0079,0.0436,0.1752,430.0,0.0,0,,,,,routine_benign,0,6,1,1,0,4,4,3,3,0
txn_69a438b0c2cc,40.5,0.1942,3,0,4,28,5,1,5,2705.0,0.0689,235.56,3990.0,0.0719,0.0017,0.2548,0.1752,430.0,0.0,0,,,,,routine_benign,1,6,1,1,0,0,0,5,0,0
txn_61219616ccb8,23.04,0.0556,14,0,4,28,5,1,1,707.0,0.0746,129.02,976.0,0.0666,0.0119,0.3341,0.1752,430.0,0.0,0,,,,,routine_benign,2,8,3,1,0,0,0,2,1,0
txn_b3ddebf297ee,20.3,0.3118,11,0,4,28,5,1,5,707.0,0.0746,129.02,3952.0,0.0039,0.0064,0.2464,0.1752,430.0,0.0,0,,,,,routine_benign,4,4,3,1,0,0,0,6,3,0
txn_2801f2dc8b8a,41.07,0.3194,14,0,4,28,5,1,3,707.0,0.0746,129.02,2258.0,0.0111,0.0087,0.0514,0.1265,775.0,0.0,0,,,,,routine_benign,2,6,4,1,0,3,3,5,1,0
txn_0aa2f171809f,15.58,0.148,15,0,4,28,5,1,3,707.0,0.0746,129.02,2538.0,0.0221,0.0123,0.1388,0.1265,775.0,0.0,0,,,,,routine_benign,1,6,1,1,0,5,5,6,1,0
txn_2ed655645ef9,40.72,0.1475,19,0,4,27,5,1,1,2630.0,0.0228,181.86,2954.0,0.0315,0.0076,0.2489,0.1265,775.0,0.0,0,,,,,routine_benign,0,10,4,1,0,0,0,3,1,0
txn_d189889e5b8c,62.4,0.219,10,0,4,27,5,1,3,2630.0,0.0228,181.86,2201.0,0.0634,0.0044,0.3483,0.1265,775.0,0.0,0,,,,,routine_benign,3,8,1,1,0,5,5,0,3,0
txn_8532280d7b8a,38.01,0.1579,15,0,4,27,5,1,3,2630.0,0.0228,181.86,3960.0,0.0291,0.0043,0.14,0.1265,775.0,0.0,0,,,,,routine_benign,3,4,3,1,0,0,0,4,2,0
txn_aead5b2bf028,34.52,0.2071,14,0,4,27,5,1,7,2630.0,0.0228,181.86,4424.0,0.0212,0.0049,0.2499,0.0466,219.0,1.0,0,,,,,routine_benign,3,10,3,1,0,0,0,0,0,0
txn_41787bd1e047,26.49,0.1357,1,0,4,28,5,1,1,1752.0,0.0737,50.7,712.0,0.0686,0.0107,0.2338,0.0466,219.0,1.0,0,,,,,routine_benign,0,8,4,1,0,4,4,0,0,0
txn_141fe0bb2d57,36.1,0.1034,15,0,4,28,5,1,3,1752.0,0.0737,50.7,427.0,0.0554,0.0089,0.0718,0.0466,219.0,1.0,0,,,,,routine_benign,2,8,4,1,0,0,0,1,0,0
txn_a967d3733a25,19.83,0.3142,10,0,4,28,5,1,3,1752.0,0.0737,50.7,4063.0,0.0643,0.0136,0.0121,0.0466,219.0,1.0,0,,,,,routine_benign,1,10,1,1,0,0,0,3,2,0
txn_a41a626965cd,49.12,0.1834,10,0,4,28,5,1,2,1752.0,0.0737,50.7,2814.0,0.0449,0.0034,0.1579,0.0466,219.0,1.0,0,,,,,routine_benign,2,4,4,1,0,5,5,5,1,0
txn_6c7b77d6d52e,27.73,0.3098,10,0,4,28,5,1,1,172.0,0.0588,164.64,2885.0,0.0702,0.0123,0.3066,0.1626,1266.0,0.0,0,,,,,routine_benign,2,8,3,1,0,1,1,3,0,0
txn_01d201e7aa12,22.98,0.3051,12,0,4,28,5,1,3,172.0,0.0588,164.64,214.0,0.0285,0.0009,0.2845,0.1626,1266.0,0.0,0,,,,,routine_benign,4,8,1,1,0,4,4,6,1,0
txn_b4fc2e5ca97a,43.35,0.3333,9,0,4,28,5,1,6,172.0,0.0588,164.64,424.0,0.0799,0.0047,0.1834,0.1626,1266.0,0.0,0,,,,,routine_benign,2,6,1,1,0,4,4,6,1,0
txn_e46b39780ff0,14.35,0.3319,6,0,4,28,5,1,4,172.0,0.0588,164.64,2402.0,0.0095,0.0084,0.086,0.1626,1266.0,0.0,0,,,,,routine_benign,2,10,1,1,0,1,1,1,1,0
txn_df5e0e3cd143,40.16,0.2536,17,0,4,28,5,1,3,932.0,0.0623,228.63,3232.0,0.0626,0.0079,0.0436,0.1626,1266.0,0.0,0,,,,,routine_benign,4,8,3,1,0,2,2,0,1,0
txn_a329bc2d3608,9.57,0.1955,9,0,4,28,5,1,3,932.0,0.0623,228.63,3990.0,0.0719,0.0017,0.2548,0.1303,1074.0,0.0,0,,,,,routine_benign,1,10,3,1,0,5,5,0,0,0
txn_acf1b84999bd,42.56,0.1602,10,0,4,28,5,1,4,932.0,0.0623,228.63,976.0,0.0666,0.0119,0.3341,0.1303,1074.0,0.0,0,,,,,routine_benign,2,8,4,1,0,5,5,0,0,0
txn_8bb45ed148f9,31.49,0.0475,11,0,4,28,5,1,2,932.0,0.0623,228.63,3952.0,0.0039,0.0064,0.2464,0.1303,1074.0,0.0,0,,,,,routine_benign,4,8,4,1,0,4,4,2,3,0
txn_a5e577cffe4b,225.23,0.572,2,0,4,28,5,1,2,582.0,0.0378,91.3,2258.0,0.0111,0.0087,0.0514,0.1303,1074.0,0.0,0,,,,,atypical_benign,2,4,1,1,0,2,2,3,3,0
txn_43b297ecb144,68.25,0.2168,1,0,4,28,5,1,3,582.0,0.0378,91.3,2538.0,0.0221,0.0123,0.1388,0.1303,1074.0,0.0,0,,,,,atypical_benign,1,6,4,1,0,5,5,0,1,0
txn_e9eabb9ed03f,19.9,0.17,19,0,4,27,5,1,2,582.0,0.0378,91.3,2954.0,0.0315,0.0076,0.2489,0.2484,1357.0,0.0,0,,,,,routine_benign,2,4,3,1,0,4,4,0,2,0
txn_9744a7170ef6,67.08,0.0758,0,0,4,27,5,1,2,582.0,0.0378,91.3,2201.0,0.0634,0.0044,0.3483,0.2484,1357.0,0.0,0,,,,,routine_benign,0,10,4,1,0,0,0,0,3,0
txn_4c26d0e4f01f,43.45,0.0976,16,0,4,27,5,1,6,2043.0,0.0627,252.38,3960.0,0.0291,0.0043,0.14,0.2484,1357.0,0.0,0,,,,,routine_benign,2,4,4,1,0,3,3,3,0,0
txn_2e43b28cc8a4,8.79,0.4127,17,1,4,27,5,1,4,2043.0,0.0627,252.38,4424.0,0.0212,0.0049,0.2499,0.2484,1357.0,0.0,0,,,,,atypical_benign,1,4,1,1,0,5,4,4,1,0
txn_67b10e7bd6c8,22.37,0.1084,3,0,4,28,5,1,1,2043.0,0.0627,252.38,712.0,0.0686,0.0107,0.2338,0.2484,1357.0,0.0,0,,,,,routine_benign,0,6,1,1,0,2,2,2,2,0
txn_f9e2bc9055fe,42.99,0.1719,19,0,4,28,5,1,2,2043.0,0.0627,252.38,427.0,0.0554,0.0089,0.0718,0.1307,99.0,1.0,0,,,,,routine_benign,4,6,1,1,0,5,5,1,3,0
txn_567c03030e22,45.82,0.0622,7,0,4,28,5,1,5,2476.0,0.0232,240.23,4063.0,0.0643,0.0136,0.0121,0.1307,99.0,1.0,0,,,,,routine_benign,1,4,1,1,0,5,5,3,2,0
txn_8cd909d988d6,26.05,0.5385,19,1,4,28,5,1,4,2476.0,0.0232,240.23,2814.0,0.0449,0.0034,0.1579,0.1307,99.0,1.0,0,,,,,atypical_benign,0,4,1,1,0,0,3,3,0,0
